Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
4.971119, 0.1612244, 4.917938,-12.71725,-10.37711
4.981537, 0.1614838, 4.917816,-12.7287,-10.38722
4.992729, 0.2362518, 5.009125,-12.77858,-10.30666
5.003743, 0.2360382, 5.009171,-12.76989,-10.29818
5.015195, 0.2359619, 5.009109,-12.77593,-10.30411
5.026005, 0.2360229, 5.009125,-12.778,-10.30599
5.037075, 0.2359772, 5.009155,-12.77672,-10.30478
5.048303, 0.2359161, 5.009109,-12.77989,-10.30803
5.059223, 0.2360992, 5.00914,-12.782,-10.31015
5.070397, 0.2359619, 5.009186,-12.77812,-10.30605
5.081776, 0.2359619, 5.00914,-12.78221,-10.30955
5.092626, 0.2360535, 5.009171,-12.77837,-10.30619
5.103779, 0.217804, 4.964813,-12.76679,-10.36823
5.114873, 0.2179413, 4.964813,-12.76647,-10.36881
5.125886, 0.2180176, 4.964813,-12.76928,-10.37073
5.136956, 0.2178955, 4.96489,-12.7611,-10.36302
5.148134, 0.2179413, 4.964767,-12.76832,-10.36985
5.159404, 0.2180176, 4.964752,-12.77226,-10.37291
5.170397, 0.217804, 4.964844,-12.76429,-10.36628
5.181509, 0.217804, 4.964813,-12.76305,-10.36512
5.192669, 0.2179108, 4.964828,-12.76211,-10.36347
5.203851, 0.01583862, 4.91098,-12.65837,-10.3727
5.214895, 0.01612854, 4.910873,-12.66595,-10.37939
5.225908, 0.01609802, 4.910858,-12.67554,-10.38899
5.237032, 0.01603699, 4.910965,-12.6683,-10.38246
5.248277, 0.01611328, 4.910934,-12.66504,-10.3788
5.25923, 0.01617432, 4.910934,-12.66789,-10.38099
5.270535, 0.01600647, 4.91095,-12.66292,-10.37653
5.281835, 0.01617432, 4.910904,-12.66714,-10.38043
5.292503, 0.01609802, 4.910889,-12.6656,-10.37897
5.303574, 0.01600647, 4.91098,-12.66756,-10.38127
5.314956, 0.2532501, 5.022095,-12.92496,-10.35439
5.325828, 0.2531891, 5.022095,-12.91751,-10.34832
5.336924, 0.2529907, 5.022125,-12.91804,-10.34888
5.348178, 0.2529602, 5.022156,-12.92427,-10.3546
5.359219, 0.2529907, 5.022202,-12.91793,-10.34922
5.370197, 0.2528381, 5.022232,-12.9234,-10.35407
5.381698, 0.2530518, 5.022217,-12.92332,-10.35371
5.392617, 0.2529297, 5.022186,-12.92807,-10.35906
5.403595, 0.2529144, 5.022232,-12.91929,-10.35033
5.415112, 0.09428406, 4.982498,-12.7205,-10.4385
5.42586, 0.09442139, 4.982498,-12.72381,-10.44115
5.43694, 0.09432983, 4.982529,-12.72126,-10.43867
5.448277, 0.09416199, 4.982452,-12.72889,-10.44652
5.459145, 0.09431458, 4.982483,-12.72443,-10.44195
5.470341, 0.09423828, 4.982574,-12.71757,-10.43579
